EAN,Código Interno,Nombre Producto,Categoría,Subcategoría,Marca,Fabricante,Precio de Lista,Precio de Oferta,Tipo de Oferta,URL
0000000022310,,picada comun 1 kg,mayonesas,GENERAL,SIN MARCA,,7100.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022310&P=1
0000000022384,,pollo especial 1 kg,mayonesas,GENERAL,SIN MARCA,,3888.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022384&P=1
0000000022278,,pollo pata muslo 1 kg,mayonesas,GENERAL,SIN MARCA,,3386.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022278&P=1
0000000022540,,suprema d/pollo cruda 1 kg,mayonesas,GENERAL,SIN MARCA,,10100.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022540&P=1
0000000022376,,pollo filet pechuga 1 kg,mayonesas,GENERAL,SIN MARCA,,10625.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022376&P=1
0000000022014,,bondiola cerdo campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,9450.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022014&P=1
0000000022059,,bondiola cerdo e/vacio paladini 1 kg,mayonesas,GENERAL,PALADINI,,11753.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022059&P=1
0000000022896,,cabeza de lomo de cerdo campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,7950.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022896&P=1
0000000022099,,bondiola cerdo paladini 1 kg,mayonesas,GENERAL,PALADINI,,10884.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022099&P=1
0000000022313,,carre cerdo deshuesado campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,9649.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022313&P=1
0000000022807,,carre cerdo c/hueso campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,6690.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022807&P=1
0000000022460,,carre deshuesado e/vacio paladini 1 kg,mayonesas,GENERAL,PALADINI,,12062.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022460&P=1
0000000022304,,carre deshuesado paladini 1 kg,mayonesas,GENERAL,PALADINI,,9964.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022304&P=1
0000000022299,,chuleta d/jamon campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,7510.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022299&P=1
0000000022093,,churrasquito cerdo campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,10543.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022093&P=1
0000000022053,,churrasquito cerdo e/vacio paladini 1 kg,mayonesas,GENERAL,PALADINI,,11087.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022053&P=1
0000000022092,,chuleta d/paleta campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,5900.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022092&P=1
0000000022512,,churrasquito paladini 1 kg,mayonesas,GENERAL,PALADINI,,11087.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022512&P=1
0000000022846,,corte mar d/plata cerdo campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,8200.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022846&P=1
0000000022396,,costilla cerdo paladini 1 kg,mayonesas,GENERAL,PALADINI,,6333.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022396&P=1
0000000022377,,cuadril/punta vacio cerdo campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,7950.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022377&P=1
0000000022389,,jamon cuadrado de cerdo campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,7950.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022389&P=1
0000000022686,,jamon de cerdo entero campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,6900.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022686&P=1
0000000022363,,jamon redondo cerdo campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,7950.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022363&P=1
0000000022086,,matambre d/cerdo campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,14900.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022086&P=1
0000000022391,,chorizo comun gancho paladini 1 kg,mayonesas,GENERAL,PALADINI,,10193.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022391&P=1
0000000022150,,chichipio/chorizo bombon el toto 1 kg,mayonesas,GENERAL,EL TOTO,,10400.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022150&P=1
0000000022329,,chorizo fresco a/v fela 1 kg,mayonesas,GENERAL,FELA,,7003.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022329&P=1
0000000022103,,chorizo fresco gancho campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,9684.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022103&P=1
0000000022285,,chorizo esp.gancho paladini 1 kg,mayonesas,GENERAL,PALADINI,,11711.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022285&P=1
0000000022458,,chorizo fresco envasado campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,11317.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022458&P=1
7790079024153,,chorizo fresco tradicional a/v paladini 360 gr,mayonesas,GENERAL,PALADINI,,4412.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790079024153&P=1
0000000022920,,chorizo super el toto 1 kg,mayonesas,GENERAL,EL TOTO,,10171.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022920&P=1
0000000022402,,morcilla dulce 3u e/v paladini 1 kg,mayonesas,GENERAL,PALADINI,,11044.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022402&P=1
0000000022394,,morcilla espanola paladini 1 kg,mayonesas,GENERAL,PALADINI,,6672.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022394&P=1
0000000022286,,morcilla dulce el toto 1 kg,mayonesas,GENERAL,EL TOTO,,6684.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022286&P=1
0000000022056,,morcilla gancho campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,5446.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022056&P=1
0000000022395,,morcilla parrillera gancho paladini 1 kg,mayonesas,GENERAL,PALADINI,,7076.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022395&P=1
0000000022514,,morcilla x 3 u e/v campo azul 1 kg,mayonesas,GENERAL,CAMPO AZUL,,6771.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022514&P=1
0000000022381,,salchicha fca gancho paladini 1 kg,mayonesas,GENERAL,PALADINI,,10813.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022381&P=1
0000000022462,,morcilla parrillera 3u e/v paladini 1 kg,mayonesas,GENERAL,PALADINI,,8404.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022462&P=1
0000000022900,,morcilla salada el toto 1 kg,mayonesas,GENERAL,EL TOTO,,5957.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022900&P=1
7790079024122,,salchicha fresca fina a/v paladini 270 gr,mayonesas,GENERAL,PALADINI,,3331.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790079024122&P=1
0000000022338,,chinchulines 1 kg,mayonesas,GENERAL,SIN MARCA,,7719.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022338&P=1
0000000022339,,higado 1 kg,mayonesas,GENERAL,SIN MARCA,,4182.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022339&P=1
0000000022340,,lengua 1 kg,mayonesas,GENERAL,SIN MARCA,,12084.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000022340&P=1
0000000023668,,anana 1 kg,mayonesas,GENERAL,SIN MARCA,,4390.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023668&P=1
0000000023705,,arandanos 125 gr,mayonesas,GENERAL,SIN MARCA,,1490.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023705&P=1
0000000023651,,banana ecuador 1 kg,mayonesas,GENERAL,SIN MARCA,,3790.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023651&P=1
0000000023669,,ciruelas 1 kg,mayonesas,GENERAL,SIN MARCA,,9690.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023669&P=1
0000000023674,,frutilla 1 kg,mayonesas,GENERAL,SIN MARCA,,11990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023674&P=1
0000000023680,,kiwi 1 kg,mayonesas,GENERAL,SIN MARCA,,11690.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023680&P=1
0000000023011,,lima 1 kg,mayonesas,GENERAL,SIN MARCA,,4090.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023011&P=1
0000000023737,,limones 1 kg,mayonesas,GENERAL,SIN MARCA,,3590.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023737&P=1
0000000023104,,mango 1 kg,mayonesas,GENERAL,SIN MARCA,,5990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023104&P=1
0000000023736,,manzana especial 1 kg,mayonesas,GENERAL,SIN MARCA,,3790.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023736&P=1
0000000023657,,manzana verde 1 kg,mayonesas,GENERAL,SIN MARCA,,3990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023657&P=1
0000000023676,,melones amarillo 1 kg,mayonesas,GENERAL,SIN MARCA,,4490.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023676&P=1
0000000023658,,naranja jugo 1 kg,mayonesas,GENERAL,SIN MARCA,,1390.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023658&P=1
0000000023659,,naranja ombligo 1 kg,mayonesas,GENERAL,SIN MARCA,,2690.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023659&P=1
0000000023660,,palta 1 un,mayonesas,GENERAL,SIN MARCA,,1090.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023660&P=1
0000000023661,,peras 1 kg,mayonesas,GENERAL,SIN MARCA,,4490.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023661&P=1
0000000023652,,sandia postre 1 kg,mayonesas,GENERAL,SIN MARCA,,3490.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023652&P=1
0000000023746,,pomelo 1 kg,mayonesas,GENERAL,SIN MARCA,,2490.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023746&P=1
0000000023678,,uvas blancas 1 kg,mayonesas,GENERAL,SIN MARCA,,11990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023678&P=1
0000000023679,,uvas negras 1 kg,mayonesas,GENERAL,SIN MARCA,,10990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023679&P=1
0000000023601,,acelga 1 un,mayonesas,GENERAL,SIN MARCA,,1190.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023601&P=1
0000000023653,,aji picante 1 kg,mayonesas,GENERAL,SIN MARCA,,5390.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023653&P=1
0000000023686,,aji vinagre 1 kg,mayonesas,GENERAL,SIN MARCA,,4290.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023686&P=1
0000000023603,,ajo puerro 1 kg,mayonesas,GENERAL,SIN MARCA,,2990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023603&P=1
0000000023602,,ajo 1 un,mayonesas,GENERAL,SIN MARCA,,890.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023602&P=1
0000000023604,,albahaca 1 un,mayonesas,GENERAL,SIN MARCA,,1490.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023604&P=1
0000000023607,,batata colorada 1 kg,mayonesas,GENERAL,SIN MARCA,,1590.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023607&P=1
0000000023605,,apio 1 kg,mayonesas,GENERAL,SIN MARCA,,2690.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023605&P=1
0000000023558,,berenjenas negras 1 kg,mayonesas,GENERAL,SIN MARCA,,4390.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023558&P=1
0000000023687,,berenjenas rayada 1 kg,mayonesas,GENERAL,SIN MARCA,,4990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023687&P=1
0000000023009,,boniato bat-zanahoria 1 kg,mayonesas,GENERAL,SIN MARCA,,3990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023009&P=1
0000000023721,,brocoli 1 kg,mayonesas,GENERAL,SIN MARCA,,3090.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023721&P=1
0000000023610,,calabacita 1 kg,mayonesas,GENERAL,SIN MARCA,,990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023610&P=1
7798004430017,,brotes soja shim-shim 200 gr,mayonesas,GENERAL,SHIM-SHIM,,1478.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798004430017&P=1
0000000023103,,calabaza trozo 1 kg,mayonesas,GENERAL,SIN MARCA,,1290.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023103&P=1
0000000023775,,cebolla en red 1 kg,mayonesas,GENERAL,SIN MARCA,,1090.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023775&P=1
0000000023727,,cebolla roja 1 kg,mayonesas,GENERAL,SIN MARCA,,1890.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023727&P=1
0000000023612,,cebolla verdeo 1 kg,mayonesas,GENERAL,SIN MARCA,,3990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023612&P=1
0000000023611,,cebollas 1 kg,mayonesas,GENERAL,SIN MARCA,,990.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023611&P=1
0000000023720,,chaucha rollito 1 kg,mayonesas,GENERAL,SIN MARCA,,5290.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0000000023720&P=1
7798052500045,,huevos bco pasta a/carcarana 6 un,mayonesas,GENERAL,A/CARCARANA,,2053.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798052500045&P=1
7798333900052,,huevos blanco maple 30u avicola norte 1 un,mayonesas,GENERAL,AVICOLA NORTE,,8510.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798333900052&P=1
7798333900014,,huevos blancos estuche 6u avicola norte 1 un,mayonesas,GENERAL,AVICOLA NORTE,,1983.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798333900014&P=1
7798052500038,,huevos blancos a/carcarana 12 un,mayonesas,GENERAL,A/CARCARANA,,4304.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798052500038&P=1
7798333900076,,huevos blancos premium estuche 12u avicola norte 1 un,mayonesas,GENERAL,AVICOLA NORTE,,5916.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798333900076&P=1
7798333900038,,huevos blancos premium avicola norte 6 un,mayonesas,GENERAL,AVICOLA NORTE,,3054.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798333900038&P=1
7798333900113,,huevos blancos superior estuche x1 avicola norte 1 un,mayonesas,GENERAL,AVICOLA NORTE,,5050.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798333900113&P=1
7798333900021,,huevos color estuche avicola norte 6 un,mayonesas,GENERAL,AVICOLA NORTE,,2352.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798333900021&P=1
0736684277994,,huevos color gallina feliz 6 un,mayonesas,GENERAL,GALLINA FELIZ,,3245.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0736684277994&P=1
7798333900045,,huevos color premium avicola norte 6 un,mayonesas,GENERAL,AVICOLA NORTE,,3330.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798333900045&P=1
7798333900106,,huevos color superior estuche x 6 avicola norte 1 un,mayonesas,GENERAL,AVICOLA NORTE,,2997.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798333900106&P=1
7798025870038,,carbon la esperanza 5 kg,mayonesas,GENERAL,LA ESPERANZA,,5844.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798025870038&P=1
7780201379626,,carbon montes 4 kg,mayonesas,GENERAL,MONTES,,5280.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7780201379626&P=1
4250221399599,,carbon vegetal bolsa montes 8 kg,mayonesas,GENERAL,MONTES,,10305.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=4250221399599&P=1
7798142850029,,chips lena manzano humos 140 gr,mayonesas,GENERAL,HUMOS,,2357.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798142850029&P=1
7798142850036,,chips lena olivo humos 140 gr,mayonesas,GENERAL,HUMOS,,2310.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798142850036&P=1
7795279300014,,lena especial montes 8 kg,mayonesas,GENERAL,MONTES,,6733.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7795279300014&P=1
7798025870021,,lena la esperanza 6 kg,mayonesas,GENERAL,LA ESPERANZA,,6234.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798025870021&P=1
7793913000337,,crema chantilly clasica spray tregar 250 ml,mayonesas,GENERAL,TREGAR,,7730.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793913000337&P=1
7790742142207,,crema culinaria square la serenisima 520 cc,mayonesas,GENERAL,LA SERENISIMA,,5291.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742142207&P=1
7790742011701,,crema d/leche brick top la serenisima 200 gr,mayonesas,GENERAL,LA SERENISIMA,,2721.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742011701&P=1
7790742141606,,crema culinaria la serenisima 200 ml,mayonesas,GENERAL,LA SERENISIMA,,2457.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742141606&P=1
7791435000132,,crema d/leche la cabana 200 cc,mayonesas,GENERAL,LA CABANA,,1882.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791435000132&P=1
7790787030132,,crema d/leche ilolay 200 gr,mayonesas,GENERAL,ILOLAY,,2072.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790787030132&P=1
7791435000149,,crema d/leche la cabana 360 cc,mayonesas,GENERAL,LA CABANA,,3013.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791435000149&P=1
7790398000265,,crema d/leche la paulina 200 gr,mayonesas,GENERAL,LA PAULINA,,2150.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790398000265&P=1
7790398000272,,crema d/leche la paulina 350 gr,mayonesas,GENERAL,LA PAULINA,,3404.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790398000272&P=1
7798338291070,,crema d/leche las tres ninas 200 ml,mayonesas,GENERAL,LAS TRES NINAS,,1518.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798338291070&P=1
7790742141903,,crema d/leche liviana descremada b la serenisima 200 ml,mayonesas,GENERAL,LA SERENISIMA,,2583.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742141903&P=1
7794710001077,,crema d/leche veronica 200 cc,mayonesas,GENERAL,VERONICA,,2263.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7794710001077&P=1
7794820902974,,crema de leche doble milkaut 200 gr,mayonesas,GENERAL,MILKAUT,,2491.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7794820902974&P=1
7790742141101,,crema de leche p/ batir brick la serenisima 330 ml,mayonesas,GENERAL,LA SERENISIMA,,4165.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742141101&P=1
7790742141705,,crema de leche p/ cocinar la serenisima 330 ml,mayonesas,GENERAL,LA SERENISIMA,,3974.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742141705&P=1
7794820902967,,crema de leche pote milkaut 330 cc,mayonesas,GENERAL,MILKAUT,,3669.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7794820902967&P=1
7793913013436,,crema de leche s/tacc tregar 200 cc,mayonesas,GENERAL,TREGAR,,2179.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793913013436&P=1
7790787030118,,crema doble ilolay 200 gr,mayonesas,GENERAL,ILOLAY,,2160.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790787030118&P=1
7790742330109,,crema liviana uat armonia 200 ml,mayonesas,GENERAL,ARMONIA,,2642.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742330109&P=1
7790742014122,,crema p/batir ultrapasteurizada la serenisima 520 ml,mayonesas,GENERAL,LA SERENISIMA,,5878.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742014122&P=1
7790742358400,,leche barista botella la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,2162.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742358400&P=1
8445290238238,,leche beb.opti pro3+1 ano nan 3 190 ml,mayonesas,GENERAL,NAN 3,,1386.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445290238238&P=1
7790742358608,,leche bote.desc.protein l/vida la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,2135.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742358608&P=1
7790787960767,,leche 0% lactosa ilolay 1 lt,mayonesas,GENERAL,ILOLAY,,1941.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790787960767&P=1
7795323775256,,leche de 6 a 12 meses vital 2 200 ml,mayonesas,GENERAL,VITAL 2,,2218.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7795323775256&P=1
7795323775515,,leche crecer 3 brick la serenisima 200 ml,mayonesas,GENERAL,LA SERENISIMA,,2070.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7795323775515&P=1
7790742348005,,leche descremada multi defensas sa la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,1544.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742348005&P=1
7790742348302,,leche ent.multidefensas sachet la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,1639.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742348302&P=1
7790742335906,,leche extra calcio uat descremada la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,2135.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742335906&P=1
8445290848970,,leche fluida 1+ nido 200 ml,mayonesas,GENERAL,NIDO,,1065.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=8445290848970&P=1
7795323775348,,leche infantil nutrilon 3 200 ml,mayonesas,GENERAL,NUTRILON 3,,2747.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7795323775348&P=1
7793913002447,,leche l/vida 0% grasa tregar 1 lt,mayonesas,GENERAL,TREGAR,,1451.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793913002447&P=1
7790742363107,,leche l/vida 1% la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,1756.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742363107&P=1
7790742358509,,leche l/vida c/prebioticos la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,2135.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742358509&P=1
7790742333605,,leche l/vida desc.zero lactosa fr la serenisima 1 lt,mayonesas,GENERAL,LA SERENISIMA,,1780.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742333605&P=1
7798338290295,,leche l/vida deslactosada aposteles 1 lt,mayonesas,GENERAL,APOSTELES,,1427.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798338290295&P=1
7798433540141,,leche l/vida entera de la familia 1 lt,mayonesas,GENERAL,DE LA FAMILIA,,1494.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798433540141&P=1
7793940361005,,leche larga vida desc.1% armonia 1 lt,mayonesas,GENERAL,ARMONIA,,1578.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7793940361005&P=1
7798338290035,,leche larga liviana 1% las tres ninas 1 lt,mayonesas,GENERAL,LAS TRES NINAS,,1182.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798338290035&P=1
7790742336200,,leche larga vida entera 2% armonia 1 lt,mayonesas,GENERAL,ARMONIA,,1618.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790742336200&P=1
7790787960675,,manteca calidad extra ilolay 500 gr,mayonesas,GENERAL,ILOLAY,,7597.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790787960675&P=1
7791620187860,,alimento untable en pan manty 200 gr,mayonesas,GENERAL,MANTY,,497.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791620187860&P=1
0656750783948,,manteca clarificada ghee entrenuts 300 gr,mayonesas,GENERAL,ENTRENUTS,,14449.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=0656750783948&P=1
7794052000059,,manteca estilo real 200 gr,mayonesas,GENERAL,ESTILO REAL,,2840.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7794052000059&P=1
7798312320284,,manteca e/pan santa clara 200 gr,mayonesas,GENERAL,SANTA CLARA,,2755.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7798312320284&P=1
7790787960668,,manteca ilolay 200 gr,mayonesas,GENERAL,ILOLAY,,3218.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790787960668&P=1
7790787960651,,manteca ilolay 100 gr,mayonesas,GENERAL,ILOLAY,,1800.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790787960651&P=1
7791435000033,,manteca inty 100 gr,mayonesas,GENERAL,INTY,,1435.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791435000033&P=1
7791435000026,,manteca inty 200 gr,mayonesas,GENERAL,INTY,,2889.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7791435000026&P=1
7790398100071,,manteca la paulina 100 gr,mayonesas,GENERAL,LA PAULINA,,1692.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790398100071&P=1
7790398100088,,manteca la paulina 200 gr,mayonesas,GENERAL,LA PAULINA,,3517.0,,,https://www.lareinaonline.com.ar/productosdet.asp?Pr=7790398100088&P=1
