COD;EAN;PRODUCTO;CATEGORIA;SUBCATEGORIA;MARCA;FABRICANTE;PRECIO_LISTA;PRECIO_OFERTA;TIPO_OFERTA;FECHA;ID_BANDERA;BANDERA
;;ALIMENTO BEBIBL LA SERENISIMA ALMENS/AZUC 1 LTS;Lacteos;S/D;LA SERENISIMA;Mastellone;3835;;;16/5/2025;017-001-10000;Atomo
;;ALIMENTO BEBIBL LA SERENISIMA ALMENS/AZUC 1 LTS;Lacteos;S/D;LA SERENISIMA;Mastellone;3835;;;16/5/2025;017-001-10000;Atomo
;;ALIMENTO BEBIBL LA SERENISIMA ALMENS/AZUC 1 LTS;Lacteos;S/D;LA SERENISIMA;Mastellone;3835;;;16/5/2025;017-001-10000;Atomo
;;ALIMENTO BEBIBL LA SERENISIMA ALMENDRA UAT 1 LTS;Lacteos;S/D;LA SERENISIMA;Mastellone;3835;;;16/5/2025;017-001-10000;Atomo
;;ALIMENTO BEBIBL LA SERENISIMA ALMENDRA UAT 1 LTS;Lacteos;S/D;LA SERENISIMA;Mastellone;3835;;;16/5/2025;017-001-10000;Atomo
;;ALIMENTO BEBIBL LA SERENISIMA ALMENDRA UAT 1 LTS;Lacteos;S/D;LA SERENISIMA;Mastellone;3835;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO PURISIMA ENTERA POUCH 400 GRS;Lacteos;Leche;Purisima;Purisima;3342;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO PURISIMA ENTERA POUCH 400 GRS;Lacteos;Leche;Purisima;Purisima;3342;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO PURISIMA ENTERA POUCH 400 GRS;Lacteos;Leche;Purisima;Purisima;3342;;;16/5/2025;017-001-10000;Atomo
;;LECHE LA SERENISIMA SACHET ENTERA 3% 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;1684;;;16/5/2025;017-001-10000;Atomo
;;LECHE LA SERENISIMA SACHET ENTERA 3% 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;1684;;;16/5/2025;017-001-10000;Atomo
;;LECHE LA SERENISIMA SACHET ENTERA 3% 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;1684;;;16/5/2025;017-001-10000;Atomo
;;LECHE LA SERENISIMA SACHET DESCREMADA 1% 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;1684;;;16/5/2025;017-001-10000;Atomo
;;LECHE LA SERENISIMA SACHET DESCREMADA 1% 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;1684;;;16/5/2025;017-001-10000;Atomo
;;LECHE LA SERENISIMA SACHET DESCREMADA 1% 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;1684;;;16/5/2025;017-001-10000;Atomo
;;LECHE INFANTIL NAN1 PTPR 400 GRS;Lacteos;Leche;S/D;S/D;18489;;;16/5/2025;017-001-10000;Atomo
;;LECHE INFANTIL NAN1 PTPR 400 GRS;Lacteos;Leche;S/D;S/D;18489;;;16/5/2025;017-001-10000;Atomo
;;LECHE INFANTIL NAN1 PTPR 400 GRS;Lacteos;Leche;S/D;S/D;18489;;;16/5/2025;017-001-10000;Atomo
;;LECHE INFANTIL NIDO 3 200 CC;Lacteos;Leche;S/D;S/D;999;;;16/5/2025;017-001-10000;Atomo
;;LECHE INFANTIL NIDO 3 200 CC;Lacteos;Leche;S/D;S/D;999;;;16/5/2025;017-001-10000;Atomo
;;LECHE INFANTIL NIDO 3 200 CC;Lacteos;Leche;S/D;S/D;999;;;16/5/2025;017-001-10000;Atomo
;;LECHE CONDENSA NESTLE LIGHT ORGANICA 395 GRS;Lacteos;Leche;S/D;S/D;4538;;;16/5/2025;017-001-10000;Atomo
;;LECHE CONDENSA NESTLE LIGHT ORGANICA 395 GRS;Lacteos;Leche;S/D;S/D;4538;;;16/5/2025;017-001-10000;Atomo
;;LECHE CONDENSA NESTLE LIGHT ORGANICA 395 GRS;Lacteos;Leche;S/D;S/D;4538;;;16/5/2025;017-001-10000;Atomo
;;LECHE INFANTIL NIDINA 3  800 GRS;Lacteos;Leche;S/D;S/D;19432;;;16/5/2025;017-001-10000;Atomo
;;LECHE INFANTIL NIDINA 3  800 GRS;Lacteos;Leche;S/D;S/D;19432;;;16/5/2025;017-001-10000;Atomo
;;LECHE INFANTIL NIDINA 3  800 GRS;Lacteos;Leche;S/D;S/D;19432;;;16/5/2025;017-001-10000;Atomo
;;QUESO CREMA CASANCREM LIGHT SIN SAL AGREGADA 290 GRS;Lacteos;Q. Crema;Casancrem;Dannone;4795;;;16/5/2025;017-001-10000;Atomo
;;QUESO CREMA CASANCREM LIGHT SIN SAL AGREGADA 290 GRS;Lacteos;Q. Crema;Casancrem;Dannone;4795;;;16/5/2025;017-001-10000;Atomo
;;QUESO CREMA CASANCREM LIGHT SIN SAL AGREGADA 290 GRS;Lacteos;Q. Crema;Casancrem;Dannone;4795;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO NIDO NIDO 0% LACTOSA 350 GRS;Lacteos;Leche;S/D;S/D;7983;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO NIDO NIDO 0% LACTOSA 350 GRS;Lacteos;Leche;S/D;S/D;7983;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO NIDO NIDO 0% LACTOSA 350 GRS;Lacteos;Leche;S/D;S/D;7983;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO NIDO FORTIGROW 370 GRS;Lacteos;Leche;S/D;S/D;7112;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO NIDO FORTIGROW 370 GRS;Lacteos;Leche;S/D;S/D;7112;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO NIDO FORTIGROW 370 GRS;Lacteos;Leche;S/D;S/D;7112;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO NIDO NIDO 4 PBIO 3 800 GRS;Lacteos;Leche;S/D;S/D;15230;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO NIDO NIDO 4 PBIO 3 800 GRS;Lacteos;Leche;S/D;S/D;15230;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO NIDO NIDO 4 PBIO 3 800 GRS;Lacteos;Leche;S/D;S/D;15230;;;16/5/2025;017-001-10000;Atomo
;;LECHE MODIFPOL SVELTY EXTRACALCIO 370 GRS;Lacteos;Leche;S/D;S/D;6103;;;16/5/2025;017-001-10000;Atomo
;;LECHE MODIFPOL SVELTY EXTRACALCIO 370 GRS;Lacteos;Leche;S/D;S/D;6103;;;16/5/2025;017-001-10000;Atomo
;;LECHE MODIFPOL SVELTY EXTRACALCIO 370 GRS;Lacteos;Leche;S/D;S/D;6103;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO SVELTY EXT CALC SFPK 200 GRS;Lacteos;Leche;S/D;S/D;4045;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO SVELTY EXT CALC SFPK 200 GRS;Lacteos;Leche;S/D;S/D;4045;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO SVELTY EXT CALC SFPK 200 GRS;Lacteos;Leche;S/D;S/D;4045;;;16/5/2025;017-001-10000;Atomo
;;LECHE CHOCOLATA NESQUIK RTD REGULAR 200 CC;Lacteos;Leche;S/D;S/D;1411;;;16/5/2025;017-001-10000;Atomo
;;LECHE CHOCOLATA NESQUIK RTD REGULAR 200 CC;Lacteos;Leche;S/D;S/D;1411;;;16/5/2025;017-001-10000;Atomo
;;LECHE CHOCOLATA NESQUIK RTD REGULAR 200 CC;Lacteos;Leche;S/D;S/D;1411;;;16/5/2025;017-001-10000;Atomo
;;LECHE MODIFICADA POLVO LA LECHERA SOFTPACK 200 GRS;Lacteos;Leche;S/D;S/D;3508;;;16/5/2025;017-001-10000;Atomo
;;LECHE MODIFICADA POLVO LA LECHERA SOFTPACK 200 GRS;Lacteos;Leche;S/D;S/D;3508;;;16/5/2025;017-001-10000;Atomo
;;LECHE MODIFICADA POLVO LA LECHERA SOFTPACK 200 GRS;Lacteos;Leche;S/D;S/D;3508;;;16/5/2025;017-001-10000;Atomo
;;LECHE UAT LA SERENISIMA BARISTA 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;2369;;;16/5/2025;017-001-10000;Atomo
;;LECHE UAT LA SERENISIMA BARISTA 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;2369;;;16/5/2025;017-001-10000;Atomo
;;LECHE UAT LA SERENISIMA BARISTA 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;2369;;;16/5/2025;017-001-10000;Atomo
;;LECHE UAT LA SERENISIMA BOTELLAHIERRO 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;2369;;;16/5/2025;017-001-10000;Atomo
;;LECHE UAT LA SERENISIMA BOTELLAHIERRO 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;2369;;;16/5/2025;017-001-10000;Atomo
;;LECHE UAT LA SERENISIMA BOTELLAHIERRO 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;2369;;;16/5/2025;017-001-10000;Atomo
;;LECHE UAT LA SERENISIMA PREBIOTICOS 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;2369;;;16/5/2025;017-001-10000;Atomo
;;LECHE UAT LA SERENISIMA PREBIOTICOS 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;2369;;;16/5/2025;017-001-10000;Atomo
;;LECHE UAT LA SERENISIMA PREBIOTICOS 1 LTS;Lacteos;Leche;LA SERENISIMA;Mastellone;2369;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO PURISIMA DESLACTOSADA 400 GRS;Lacteos;Leche;Purisima;Purisima;4296;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO PURISIMA DESLACTOSADA 400 GRS;Lacteos;Leche;Purisima;Purisima;4296;;;16/5/2025;017-001-10000;Atomo
;;LECHE EN POLVO PURISIMA DESLACTOSADA 400 GRS;Lacteos;Leche;Purisima;Purisima;4296;;;16/5/2025;017-001-10000;Atomo
;;YOGUR CREMIGAL DURAZNO 120 GRS;Lacteos;Yogurt;S/D;S/D;340;;;16/5/2025;017-001-10000;Atomo
;;YOGUR CREMIGAL DURAZNO 120 GRS;Lacteos;Yogurt;S/D;S/D;340;;;16/5/2025;017-001-10000;Atomo
;;YOGUR CREMIGAL DURAZNO 120 GRS;Lacteos;Yogurt;S/D;S/D;340;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE CREMIGAL DURAZNO 1 LTS;Lacteos;Yogurt;S/D;S/D;1750;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE CREMIGAL DURAZNO 1 LTS;Lacteos;Yogurt;S/D;S/D;1750;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE CREMIGAL DURAZNO 1 LTS;Lacteos;Yogurt;S/D;S/D;1750;;;16/5/2025;017-001-10000;Atomo
;;YOGUR CREMIGAL FRUTILLA 120 GRS;Lacteos;Yogurt;S/D;S/D;340;;;16/5/2025;017-001-10000;Atomo
;;YOGUR CREMIGAL FRUTILLA 120 GRS;Lacteos;Yogurt;S/D;S/D;340;;;16/5/2025;017-001-10000;Atomo
;;YOGUR CREMIGAL FRUTILLA 120 GRS;Lacteos;Yogurt;S/D;S/D;340;;;16/5/2025;017-001-10000;Atomo
;;YOGUR CREMIGAL VAINILLA 120 GRS;Lacteos;Yogurt;S/D;S/D;340;;;16/5/2025;017-001-10000;Atomo
;;YOGUR CREMIGAL VAINILLA 120 GRS;Lacteos;Yogurt;S/D;S/D;340;;;16/5/2025;017-001-10000;Atomo
;;YOGUR CREMIGAL VAINILLA 120 GRS;Lacteos;Yogurt;S/D;S/D;340;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE CREMIGAL VAINILLA 1 LTS;Lacteos;Yogurt;S/D;S/D;1750;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE CREMIGAL VAINILLA 1 LTS;Lacteos;Yogurt;S/D;S/D;1750;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE CREMIGAL VAINILLA 1 LTS;Lacteos;Yogurt;S/D;S/D;1750;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE LA SERENISIMA DESCRVAIN+PR 900 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;3300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE LA SERENISIMA DESCRVAIN+PR 900 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;3300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE LA SERENISIMA DESCRVAIN+PR 900 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;3300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE LA SERENISIMA DESCRFRUT+PR 900 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;3300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE LA SERENISIMA DESCRFRUT+PR 900 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;3300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE LA SERENISIMA DESCRFRUT+PR 900 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;3300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE LA SERENISIMA CLASICO VAINILL 900 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;3300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE LA SERENISIMA CLASICO VAINILL 900 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;3300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE LA SERENISIMA CLASICO VAINILL 900 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;3300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO GRIEGO VAINCAR 125 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO GRIEGO VAINCAR 125 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO GRIEGO VAINCAR 125 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO GRIEGFRUA CRE 125 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO GRIEGFRUA CRE 125 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO GRIEGFRUA CRE 125 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO GRIEARANDANOS 125 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO GRIEARANDANOS 125 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO GRIEARANDANOS 125 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO FIRME FRUTILLA 190 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO FIRME FRUTILLA 190 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR YOGURISIMO FIRME FRUTILLA 190 GRS;Lacteos;Yogurt;Yogurisima;Dannone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA DESCREMC/CEREA 157 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;2320;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA DESCREMC/CEREA 157 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;2320;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA DESCREMC/CEREA 157 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;2320;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA ROCLETS 164 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA ROCLETS 164 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA ROCLETS 164 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;2300;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME FRUTILLA 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME FRUTILLA 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME FRUTILLA 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME VAINILLA 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME VAINILLA 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME VAINILLA 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME ENT FRUT 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME ENT FRUT 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME ENT FRUT 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME ENT VAI 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME ENT VAI 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA FIRME ENT VAI 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA ENTCREMOSO FRU 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA ENTCREMOSO FRU 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA ENTCREMOSO FRU 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA ENT CREMO VAI 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA ENT CREMO VAI 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA ENT CREMO VAI 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER FIRME FRUTPROB 190 GRS;Lacteos;Yogurt;S/D;S/D;2065;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER FIRME FRUTPROB 190 GRS;Lacteos;Yogurt;S/D;S/D;2065;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER FIRME FRUTPROB 190 GRS;Lacteos;Yogurt;S/D;S/D;2065;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER FIRMEVAINPROB 190 GRS;Lacteos;Yogurt;S/D;S/D;2065;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER FIRMEVAINPROB 190 GRS;Lacteos;Yogurt;S/D;S/D;2065;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER FIRMEVAINPROB 190 GRS;Lacteos;Yogurt;S/D;S/D;2065;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER SIN ENDULZAR 175 GRS;Lacteos;Yogurt;S/D;S/D;2100;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER SIN ENDULZAR 175 GRS;Lacteos;Yogurt;S/D;S/D;2100;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER SIN ENDULZAR 175 GRS;Lacteos;Yogurt;S/D;S/D;2100;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA DESCRVAIN 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA DESCRVAIN 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA DESCRVAIN 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA DESCRFRUT 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA DESCRFRUT 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA DESCRFRUT 190 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER NATURAL 300 GRS;Lacteos;Yogurt;S/D;S/D;3400;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER NATURAL 300 GRS;Lacteos;Yogurt;S/D;S/D;3400;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER NATURAL 300 GRS;Lacteos;Yogurt;S/D;S/D;3400;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA BATIDO DESCREMADO VAILLA 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA BATIDO DESCREMADO VAILLA 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA BATIDO DESCREMADO VAILLA 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA BATIDO DESCREMADO FRUTILLA 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA BATIDO DESCREMADO FRUTILLA 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR LA SERENISIMA BATIDO DESCREMADO FRUTILLA 120 GRS;Lacteos;Yogurt;LA SERENISIMA;Mastellone;965;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE SER PROY FRUTI LLA Y ARANDANO 190 GRS;Lacteos;Yogurt;S/D;S/D;2500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE SER PROY FRUTI LLA Y ARANDANO 190 GRS;Lacteos;Yogurt;S/D;S/D;2500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE SER PROY FRUTI LLA Y ARANDANO 190 GRS;Lacteos;Yogurt;S/D;S/D;2500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER PROTEINA  175 GRS;Lacteos;Yogurt;S/D;S/D;2280;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER PROTEINA  175 GRS;Lacteos;Yogurt;S/D;S/D;2280;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER PROTEINA  175 GRS;Lacteos;Yogurt;S/D;S/D;2280;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER PRO FRUTOS ROJOS 175 GRS;Lacteos;Yogurt;S/D;S/D;2280;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER PRO FRUTOS ROJOS 175 GRS;Lacteos;Yogurt;S/D;S/D;2280;;;16/5/2025;017-001-10000;Atomo
;;YOGUR SER PRO FRUTOS ROJOS 175 GRS;Lacteos;Yogurt;S/D;S/D;2280;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE SER PRO VAINILLA 190 GRS;Lacteos;Yogurt;S/D;S/D;2500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE SER PRO VAINILLA 190 GRS;Lacteos;Yogurt;S/D;S/D;2500;;;16/5/2025;017-001-10000;Atomo
;;YOGUR BEBIBLE SER PRO VAINILLA 190 GRS;Lacteos;Yogurt;S/D;S/D;2500;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE LORELEY  200 CC;Lacteos;Leche;S/D;S/D;1650;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE LORELEY  200 CC;Lacteos;Leche;S/D;S/D;1650;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE LORELEY  200 CC;Lacteos;Leche;S/D;S/D;1650;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE LA SERENISIMA BOTTETRA TOP 200 CC;Lacteos;Leche;LA SERENISIMA;Mastellone;2941;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE LA SERENISIMA BOTTETRA TOP 200 CC;Lacteos;Leche;LA SERENISIMA;Mastellone;2941;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE LA SERENISIMA BOTTETRA TOP 200 CC;Lacteos;Leche;LA SERENISIMA;Mastellone;2941;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE LA SERENISIMA LIVIANA UAT 200 CC;Lacteos;Leche;LA SERENISIMA;Mastellone;2394;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE LA SERENISIMA LIVIANA UAT 200 CC;Lacteos;Leche;LA SERENISIMA;Mastellone;2394;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE LA SERENISIMA LIVIANA UAT 200 CC;Lacteos;Leche;LA SERENISIMA;Mastellone;2394;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE TONADITA   350 CC;Lacteos;Leche;S/D;S/D;3199;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE TONADITA   350 CC;Lacteos;Leche;S/D;S/D;3199;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE TONADITA   350 CC;Lacteos;Leche;S/D;S/D;3199;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE TONADITA   200 CC;Lacteos;Leche;S/D;S/D;1299;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE TONADITA   200 CC;Lacteos;Leche;S/D;S/D;1299;;;16/5/2025;017-001-10000;Atomo
;;CREMA DE LECHE TONADITA   200 CC;Lacteos;Leche;S/D;S/D;1299;;;16/5/2025;017-001-10000;Atomo
;;CREMA CHANTILLY ROYAL 2023 50 GRS;Lacteos;Crema;S/D;S/D;1331;;;16/5/2025;017-001-10000;Atomo
